"","CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3","total_cond","natural","treatment","proportion_forest","cc","FORTYPCD","total_fortypcd","forest_group","do.union"
"2992",22953242010497,5867223010901,27010497,NA,2007,6,5,51,77741,1,NA,2007,7,3,NA,1,501,6,0,7300,NA,NA,4,NA," 341De",608,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,5,7,0,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,185,1,180,TRUE
"2993",22953245010497,5867223010901,10010497,NA,2007,6,3,17,81231,1,NA,2007,9,7,NA,1,501,2,0,3500,NA,NA,4,NA,"M261Eg",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"2994",22953247010497,5867223010901,5010497,NA,2007,6,3,7,79676,1,NA,2007,5,1,NA,1,501,3,8,3500,NA,NA,4,NA,"M261Ef",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"2995",22953248010497,5867223010901,47010497,7105054010497,2007,6,3,91,64136,1,NA,2007,7,30,4.9,1,501,5,0,6300,NA,NA,4,NA,"M261Eh",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"2996",22953250010497,5867223010901,47010497,7105540010497,2007,6,3,91,96403,1,NA,2007,8,7,4.8,1,501,5,1,4700,NA,NA,4,NA,"M261Eg",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"2997",22953609010497,5867223010901,26010497,NA,2007,6,2,49,60763,1,NA,2007,8,31,NA,1,501,2,0,4300,NA,NA,4,NA,"M261Gd",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"2998",22953610010497,5867223010901,26010497,NA,2007,6,2,49,73546,1,NA,2007,10,3,NA,1,501,8,0,4300,NA,NA,4,NA,"M261Gd",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"2999",22953614010497,5867223010901,26010497,NA,2007,6,2,49,50158,3,2,2007,10,30,NA,1,501,NA,0,4300,NA,NA,4,NA,"M261Gl",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,1,24,1,5,7,3,NA,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3000",22953615010497,5867223010901,26010497,7157490010497,2007,6,2,49,59538,1,NA,2007,5,17,4.9,1,501,7,0,6100,NA,NA,4,NA,"M261Gi",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,371,0.751749,370,TRUE
"3001",22953616010497,5867223010901,26010497,NA,2007,6,2,49,83938,1,NA,2007,6,7,NA,1,501,5,0,4500,NA,NA,4,NA,"M261Gg",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3002",22953619010497,5867223010901,26010497,7158782010497,2007,6,2,49,80976,1,NA,2007,6,29,5,1,501,8,0,4900,NA,NA,4,NA,"M261Gb",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"3003",22953620010497,5867223010901,26010497,7158917010497,2007,6,2,49,66341,1,NA,2007,6,26,5,1,501,7,3,4500,NA,NA,4,NA,"M261Gg",601,3,2,1,NA,"2008-04-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,5,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"3004",22953621010497,5867223010901,26010497,7159047010497,2007,6,2,49,67378,1,NA,2007,10,16,5.2,1,501,5,0,6300,NA,NA,4,NA,"M261Gf",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.094943,0,NA,0.905057,NA,TRUE
"3005",22953626010497,5867223010901,26010497,NA,2007,6,2,49,92163,1,NA,2007,10,15,NA,1,501,6,0,4900,NA,NA,4,NA,"M261Gg",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"3006",22953632010497,5867223010901,26010497,NA,2007,6,2,49,66107,2,NA,2007,10,16,NA,1,501,6,0,4500,NA,NA,4,NA," 342Bi",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,1,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3007",22953646010497,5867223010901,26010497,10367943010901,2007,6,2,49,86912,2,NA,2007,10,17,4.9,1,501,5,0,4500,NA,NA,4,4,"M261Gg",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,1,24,1,5,7,3,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3008",22953649010497,5867223010901,26010497,NA,2007,6,2,49,97402,1,NA,2007,6,13,NA,1,501,8,0,4300,NA,NA,4,NA,"M261Dh",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3009",22953650010497,5867223010901,26010497,NA,2007,6,2,49,97473,1,NA,2007,5,10,NA,1,501,7,0,4900,NA,NA,4,NA,"M261Gg",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,5,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3010",22953662010497,5867223010901,26010497,7924215010497,2007,6,2,49,73472,1,NA,2007,7,14,5.1,1,501,6,0,5100,NA,NA,4,NA,"M261Gb",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"3011",22953666010497,5867223010901,26010497,7161039010497,2007,6,2,49,65956,1,NA,2007,6,27,4.8,1,501,7,0,6500,NA,NA,4,NA,"M261Gf",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,974,1,970,TRUE
"3012",22953409010497,5867223010901,53010497,7083620010497,2007,6,3,103,75319,1,NA,2007,5,7,5,1,501,4,9,4900,NA,NA,4,NA,"M261Dm",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,5,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3013",22953411010497,5867223010901,33010497,NA,2007,6,3,63,50628,1,NA,2007,7,10,NA,1,501,3,0,5100,NA,NA,4,NA,"M261Dm",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3014",22953416010497,5867223010901,33010497,NA,2007,6,3,63,57779,1,NA,2007,7,3,NA,1,501,2,0,4900,NA,NA,4,NA,"M261Dm",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,5,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3015",22953417010497,5867223010901,19010497,7112230010497,2007,6,2,35,72005,1,NA,2007,7,12,5,1,501,5,0,6100,NA,NA,4,NA,"M261Dm",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3016",22953418010497,5867223010901,19010497,NA,2007,6,2,35,66685,1,NA,2007,6,29,NA,1,501,6,4,5700,NA,NA,4,NA,"M261Eb",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,5,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3017",22953258010497,5867223010901,5010497,15302531010497,2007,6,3,7,96460,1,NA,2007,9,26,5,1,501,6,4,2300,NA,NA,4,NA,"M261Ef",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3018",22953264010497,5867223010901,10010497,NA,2007,6,3,17,66482,3,2,2007,9,8,NA,1,501,2,0,2100,NA,NA,4,NA,"M261Fb",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3019",22953266010497,5867223010901,10010497,7192133010497,2007,6,3,17,62058,1,NA,2007,6,26,4.9,1,501,3,4,6900,NA,NA,4,NA,"M261Eh",604,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,262,1,260,TRUE
"3020",22953269010497,5867223010901,10010497,7192400010497,2007,6,3,17,85417,1,NA,2007,6,25,5.1,1,501,3,0,4700,NA,NA,4,NA,"M261Em",604,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,221,1,220,TRUE
"3021",22953270010497,5867223010901,4010497,7185223010497,2007,6,5,5,77418,1,NA,2007,6,21,4.9,1,501,4,4,7300,NA,NA,4,NA,"M261Ek",604,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,5,7,5,7,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,281,1,280,TRUE
"3022",22953271010497,5867223010901,3010497,7184875010497,2007,6,5,3,54904,1,NA,2007,6,22,4.9,1,501,7,4,8500,NA,NA,4,NA,"M261Ek",604,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,5,7,0,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,241,1,240,TRUE
"3023",22953272010497,5867223010901,3010497,NA,2007,6,5,3,57547,1,NA,2007,7,16,NA,1,501,5,0,7700,NA,NA,4,NA,"M261Er",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,5,7,0,4,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,974,1,970,TRUE
"3024",22953274010497,5867223010901,3010497,NA,2007,6,5,3,62882,1,NA,2007,7,10,NA,1,501,4,0,6100,NA,NA,4,NA,"M261Er",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,5,7,0,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.75,0,974,0.75,970,TRUE
"3025",22953278010497,5867223010901,10010497,NA,2007,6,3,17,68162,1,NA,2007,9,6,NA,1,501,5,4,1300,NA,NA,4,NA,"M261Fb",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3026",22953279010497,5867223010901,10010497,NA,2007,6,3,17,67992,1,NA,2007,5,29,NA,1,501,3,0,3900,NA,NA,4,NA,"M261Eg",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3027",22953281010497,5867223010901,10010497,NA,2007,6,3,17,83454,1,NA,2007,5,24,NA,1,501,5,4,2100,NA,NA,4,NA,"M261Eg",604,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3028",22953282010497,5867223010901,59010497,NA,2007,6,3,115,88799,1,NA,2007,5,21,NA,1,501,1,1,2500,NA,NA,4,NA,"M261Ef",603,3,NA,7,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,5,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.85309,0,922,0.710081,920,TRUE
"3029",22953283010497,5867223010901,47010497,7104418010497,2007,6,3,91,60422,1,NA,2007,8,1,4.9,1,501,1,4,4100,NA,NA,4,NA,"M261Eg",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.949353,0,371,0.949353,370,TRUE
"3030",22953284010497,5867223010901,47010497,7104629010497,2007,6,3,91,84172,1,NA,2007,10,29,5.3,1,501,2,0,7300,NA,NA,4,4,"M261Eh",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3031",22953286010497,5867223010901,33010497,7929148010497,2007,6,3,63,99490,1,NA,2007,6,28,4.8,1,501,3,0,6300,NA,NA,4,NA,"M261Ec",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,974,1,970,TRUE
"3032",22953289010497,5867223010901,53010497,7082863010497,2007,6,3,103,71672,1,NA,2007,5,29,4.6,1,501,5,0,2900,NA,NA,4,NA,"M261Fa",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,933,1,920,TRUE
"3033",22953290010497,5867223010901,33010497,7141068010497,2007,6,3,63,81869,1,NA,2007,8,16,5,1,501,2,0,6100,NA,NA,4,NA,"M261Ea",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3034",22953291010497,5867223010901,19010497,7111581010497,2007,6,2,35,78202,1,NA,2007,8,14,5,1,501,6,4,5100,NA,NA,4,NA," 342Bc",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,922,1,920,TRUE
"3035",22953251010497,5867223010901,47010497,NA,2007,6,3,91,74640,1,NA,2007,5,14,NA,1,501,4,4,5100,NA,NA,4,NA,"M261Ej",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3036",22953254010497,5867223010901,47010497,7105978010497,2007,6,3,91,97419,1,NA,2007,7,25,4.9,1,501,7,1,6700,NA,NA,4,NA,"M261Eh",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,4,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,262,1,260,TRUE
"3037",22953255010497,5867223010901,47010497,NA,2007,6,3,91,90668,1,NA,2007,7,24,NA,1,501,2,0,5900,NA,NA,4,NA,"M261Ej",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,7,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,974,1,970,TRUE
"3038",22953427010497,5867223010901,53010497,NA,2007,6,3,103,86670,3,2,2007,5,15,NA,1,501,4,0,1900,NA,NA,4,NA,"M261Fa",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,1,24,1,5,7,6,5,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3039",22953428010497,5867223010901,5010497,NA,2007,6,3,7,62970,1,NA,2007,4,18,NA,1,501,3,0,3100,NA,NA,4,NA,"M261Dl",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3040",22953430010497,5867223010901,33010497,7137542010497,2007,6,3,63,81586,1,NA,2007,6,27,4.8,1,501,6,9,7100,NA,NA,4,NA,"M261Ec",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,3,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"3041",22953434010497,5867223010901,5010497,7186651010497,2007,6,3,7,53578,1,NA,2007,5,16,4.9,1,501,4,0,5500,NA,NA,4,NA,"M261Ee",601,3,2,7,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,261,1,260,TRUE
"3042",22953435010497,5867223010901,33010497,7137732010497,2007,6,3,63,94786,1,NA,2007,6,18,5,1,501,9,4,6500,NA,NA,4,NA,"M261Ee",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,262,1,260,TRUE
"3043",22953436010497,5867223010901,33010497,7138080010497,2007,6,3,63,65133,1,NA,2007,6,19,4.8,1,501,3,4,4300,NA,NA,4,NA,"M261Ed",601,3,2,7,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,5,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3044",22953437010497,5867223010901,33010497,7138858010497,2007,6,3,63,95034,1,NA,2007,8,28,5.1,1,501,4,4,5500,NA,NA,4,4,"M261Ec",601,3,2,7,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,6,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"3045",22953441010497,5867223010901,33010497,7139346010497,2007,6,3,63,86579,3,3,2007,7,16,NA,1,501,5,0,3100,NA,NA,4,NA,"M261Ed",601,3,NA,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,3,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"3046",22953442010497,5867223010901,33010497,7139384010497,2007,6,3,63,90267,1,NA,2007,8,15,5,1,501,2,0,4700,NA,NA,4,NA,"M261Eb",601,3,2,1,NA,"2008-04-18",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,7,6,4,NA,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.938156,0,371,0.938156,370,TRUE
